elapsed, window, total, successful, failed
10.00003, 10.00003, 92165, 92165, 0
20.000483, 10.000453, 88182, 88182, 0
30.000461, 9.999978, 90056, 90056, 0
40.000453, 9.999992, 91936, 91936, 0
50.000526, 10.000073, 92500, 92500, 0
60.000485, 9.999959, 93760, 93760, 0
70.000473, 9.999988, 95415, 95415, 0
80.000476, 10.000003, 96072, 96072, 0
90.000441, 9.999965, 97345, 97345, 0
100.000462, 10.000021, 99603, 99603, 0
110.000515, 10.000053, 99695, 99695, 0
120.0005, 9.999985, 99836, 99836, 0
130.000433, 9.999933, 101910, 101910, 0
140.000433, 10.0, 102315, 102315, 0
150.00044, 10.000007, 102510, 102510, 0
160.000475, 10.000035, 104568, 104568, 0
170.000438, 9.999963, 104425, 104425, 0
180.000494, 10.000056, 104406, 104406, 0
190.000504, 10.00001, 106234, 106234, 0
200.000435, 9.999931, 105644, 105644, 0
210.000447, 10.000012, 105871, 105871, 0
220.000435, 9.999988, 107071, 107071, 0
230.000431, 9.999996, 106976, 106976, 0
240.000442, 10.000011, 106740, 106740, 0
250.000427, 9.999985, 108263, 108263, 0
260.000435, 10.000008, 108016, 108016, 0
270.000459, 10.000024, 107465, 107465, 0
280.000546, 10.000087, 108897, 108897, 0
290.000508, 9.999962, 108316, 108316, 0
300.00046, 9.999952, 108208, 108208, 0
310.00045, 9.99999, 109284, 109284, 0
320.000535, 10.000085, 108735, 108735, 0
330.000463, 9.999928, 109077, 109077, 0
340.000469, 10.000006, 109360, 109360, 0
350.000465, 9.999996, 108936, 108936, 0
360.000456, 9.999991, 109095, 109095, 0
370.000512, 10.000056, 110115, 110115, 0
380.000465, 9.999953, 109174, 109174, 0
390.000462, 9.999997, 109324, 109324, 0
400.000467, 10.000005, 109909, 109909, 0
410.00045, 9.999983, 109326, 109326, 0
420.000483, 10.000033, 109479, 109479, 0
430.000438, 9.999955, 110220, 110220, 0
440.000438, 10.0, 109685, 109685, 0
450.000456, 10.000018, 109375, 109375, 0
460.000442, 9.999986, 109653, 109653, 0
470.000434, 9.999992, 109650, 109650, 0
480.000517, 10.000083, 109437, 109437, 0
490.000436, 9.999919, 109923, 109923, 0
500.000429, 9.999993, 109786, 109786, 0
510.000447, 10.000018, 109181, 109181, 0
520.000441, 9.999994, 110113, 110113, 0
530.000433, 9.999992, 109221, 109221, 0
540.000437, 10.000004, 109503, 109503, 0
550.000426, 9.999989, 109914, 109914, 0
560.000435, 10.000009, 109277, 109277, 0
570.000472, 10.000037, 109332, 109332, 0
580.000425, 9.999953, 109308, 109308, 0
590.00043, 10.000005, 109713, 109713, 0
600.000466, 10.000036, 109413, 109413, 0
610.000437, 9.999971, 109818, 109818, 0
620.000436, 9.999999, 109471, 109471, 0
630.000437, 10.000001, 109855, 109855, 0
640.000435, 9.999998, 109877, 109877, 0
650.000451, 10.000016, 109340, 109340, 0
660.000431, 9.99998, 109796, 109796, 0
670.000533, 10.000102, 109955, 109955, 0
680.000455, 9.999922, 109066, 109066, 0
690.000437, 9.999982, 110076, 110076, 0
700.000504, 10.000067, 109498, 109498, 0
710.000483, 9.999979, 109332, 109332, 0
720.000436, 9.999953, 110203, 110203, 0
730.000438, 10.000002, 109875, 109875, 0
740.000442, 10.000004, 109443, 109443, 0
750.000462, 10.00002, 110313, 110313, 0
760.000441, 9.999979, 109721, 109721, 0
770.000436, 9.999995, 109812, 109812, 0
780.00044, 10.000004, 110049, 110049, 0
790.000442, 10.000002, 109785, 109785, 0
