elapsed, window, total, successful, failed
9.999892, 9.999892, 89026, 89026, 0
20.000503, 10.000611, 87680, 87680, 0
30.00044, 9.999937, 89116, 89116, 0
40.000469, 10.000029, 90529, 90529, 0
50.000511, 10.000042, 91396, 91396, 0
60.000529, 10.000018, 92816, 92816, 0
70.000434, 9.999905, 93902, 93902, 0
80.000441, 10.000007, 95343, 95343, 0
90.00046, 10.000019, 95804, 95804, 0
100.000461, 10.000001, 98090, 98090, 0
110.000466, 10.000005, 98822, 98822, 0
120.000509, 10.000043, 99974, 99974, 0
130.000429, 9.99992, 100167, 100167, 0
140.000495, 10.000066, 101295, 101295, 0
150.000427, 9.999932, 102923, 102923, 0
160.000441, 10.000014, 102931, 102931, 0
170.000462, 10.000021, 103563, 103563, 0
180.00047, 10.000008, 104825, 104825, 0
190.000459, 9.999989, 103832, 103832, 0
200.000442, 9.999983, 105191, 105191, 0
210.00057, 10.000128, 106133, 106133, 0
220.000445, 9.999875, 112998, 104067, 8931
230.000443, 9.999998, 105119, 105119, 0
240.000434, 9.999991, 106247, 106247, 0
250.000431, 9.999997, 106290, 106290, 0
260.000436, 10.000005, 107090, 107090, 0
270.000486, 10.00005, 108464, 108464, 0
280.000473, 9.999987, 107133, 107133, 0
290.000475, 10.000002, 107295, 107295, 0
300.000455, 9.99998, 108962, 108962, 0
310.000439, 9.999984, 107821, 107821, 0
320.000433, 9.999994, 108830, 108830, 0
330.000451, 10.000018, 109421, 109421, 0
340.000488, 10.000037, 108086, 108086, 0
350.000501, 10.000013, 108728, 108728, 0
360.000469, 9.999968, 109612, 109612, 0
370.000484, 10.000015, 107629, 107629, 0
380.000508, 10.000024, 120659, 108258, 12401
390.000455, 9.999947, 108016, 108016, 0
400.000447, 9.999992, 108842, 108842, 0
410.00044, 9.999993, 109648, 109648, 0
420.000462, 10.000022, 110351, 110351, 0
430.000467, 10.000005, 109131, 109131, 0
440.000449, 9.999982, 107895, 107895, 0
450.000437, 9.999988, 117322, 108466, 8856
460.000478, 10.000041, 108286, 108286, 0
470.000445, 9.999967, 109564, 109564, 0
480.00045, 10.000005, 110232, 110232, 0
490.000475, 10.000025, 109151, 109151, 0
500.000441, 9.999966, 109180, 109180, 0
510.000437, 9.999996, 110951, 110951, 0
520.000439, 10.000002, 109652, 109652, 0
530.000553, 10.000114, 109125, 109125, 0
540.000431, 9.999878, 109341, 109341, 0
550.000439, 10.000008, 109032, 109032, 0
560.000431, 9.999992, 109071, 109071, 0
570.000475, 10.000044, 109452, 109452, 0
580.000445, 9.99997, 112188, 107052, 5136
590.000478, 10.000033, 108566, 108566, 0
600.000479, 10.000001, 109263, 109263, 0
610.000443, 9.999964, 108802, 108802, 0
620.000495, 10.000052, 108983, 108983, 0
